wavenumber,blue,black,red
5619.641,52.76641,50.88413,65.83268
5620.605,52.78788,50.90495,65.84117
5621.57,52.80888,50.9277,65.84894
5622.534,52.82872,50.94853,65.85574
5623.498,52.84943,50.96972,65.86205
5624.462,52.87115,50.99133,65.86883
5625.427,52.8936,51.01368,65.87679
5626.391,52.9174,51.03623,65.88344
5627.355,52.94064,51.05988,65.8894
5628.319,52.96235,51.0817,65.89621
5629.284,52.98627,51.10437,65.90586
5630.248,53.0107,51.12848,65.91251
5631.212,53.03487,51.15197,65.91508
5632.176,53.05836,51.17562,65.91951
5633.141,53.08426,51.19991,65.92757
5634.105,53.11133,51.22571,65.936
5635.069,53.1367,51.25022,65.9427
5636.033,53.15957,51.27348,65.94793
5636.998,53.18499,51.29835,65.9528
5637.962,53.21239,51.32564,65.9591
5638.926,53.24009,51.35255,65.96756
5639.89,53.26665,51.37756,65.97472
5640.854,53.29276,51.40229,65.97977
5641.819,53.31991,51.42836,65.9871
5642.783,53.34902,51.45617,65.99667
5643.747,53.378,51.48345,66.00488
5644.711,53.40686,51.51129,66.01179
5645.676,53.43449,51.53978,66.01814
5646.64,53.46395,51.56725,66.02548
5647.604,53.49356,51.59576,66.03465
5648.568,53.52288,51.62538,66.04371
5649.533,53.55344,51.65685,66.05352
5650.497,53.58393,51.68711,66.06208
5651.461,53.61494,51.71632,66.07153
5652.426,53.64556,51.7462,66.08041
5653.39,53.67736,51.77654,66.08858
5654.354,53.70969,51.80659,66.09856
5655.318,53.74006,51.83686,66.10874
5656.283,53.77058,51.86721,66.11728
5657.247,53.80126,51.8965,66.12669
5658.211,53.83267,51.92779,66.13844
5659.175,53.8654,51.96037,66.14959
5660.14,53.89666,51.99017,66.15852
5661.104,53.92732,52.01847,66.16697
5662.068,53.95928,52.04792,66.17729
5663.032,53.99253,52.07966,66.19088
5663.997,54.02451,52.11249,66.20341
5664.961,54.05684,52.14338,66.21543
5665.925,54.0876,52.17305,66.22571
5666.889,54.11756,52.20124,66.23614
5667.854,54.14853,52.23114,66.24712
5668.818,54.17991,52.26173,66.25732
5669.782,54.21168,52.29152,66.26689
5670.746,54.24265,52.31863,66.27676
5671.71,54.27334,52.34685,66.28806
5672.675,54.30328,52.37508,66.29848
5673.639,54.32978,52.40141,66.30909
5674.604,54.35827,52.43,66.32084
5675.567,54.38902,52.45951,66.33096
5676.532,54.4174,52.48494,66.34083
5677.496,54.44526,52.50853,66.35172
5678.46,54.47302,52.53369,66.3615
5679.424,54.49981,52.55923,66.36815
5680.389,54.52716,52.58694,66.37574
5681.353,54.55307,52.61418,66.38517
5682.317,54.57845,52.6354,66.39389
5683.282,54.60359,52.6566,66.4032
5684.246,54.62922,52.68035,66.41193
5685.21,54.65344,52.70229,66.41885
5686.174,54.67876,52.72434,66.43093
5687.139,54.70317,52.74432,66.44077
5688.103,54.72561,52.76422,66.44492
5689.067,54.74827,52.78497,66.44937
5690.031,54.77024,52.80722,66.45672
5690.996,54.79404,52.82848,66.46793
5691.96,54.81743,52.84686,66.47531
5692.924,54.83704,52.86536,66.47976
5693.888,54.85447,52.88366,66.48405
5694.853,54.87397,52.90004,66.48981
5695.817,54.89476,52.91956,66.49962
5696.781,54.91539,52.93863,66.50816
5697.745,54.93321,52.95373,66.51556
5698.709,54.95018,52.96947,66.521
5699.674,54.96665,52.98497,66.52418
5700.638,54.98428,53.00229,66.53027
5701.602,55.00155,53.01949,66.53692
5702.566,55.01819,53.03405,66.54236
5703.531,55.03462,53.04908,66.54818
5704.495,55.05082,53.06393,66.55419
5705.459,55.06728,53.079,66.56227
5706.423,55.0806,53.0924,66.5664
5707.388,55.09393,53.10413,66.5693
5708.352,55.11106,53.1188,66.57725
5709.316,55.128,53.13411,66.58521
5710.28,55.1427,53.14875,66.59168
5711.245,55.15479,53.16121,66.59619
5712.209,55.16844,53.17448,66.60322
5713.173,55.18336,53.1898,66.60957
5714.138,55.19594,53.20298,66.61295
5715.102,55.20762,53.21384,66.61755
5716.066,55.22029,53.22528,66.62455
5717.03,55.23275,53.23763,66.63187
5717.995,55.24606,53.25022,66.64037
5718.958,55.25771,53.26169,66.64689
5719.923,55.26906,53.27423,66.65329
5720.887,55.2822,53.28748,66.6606
5721.852,55.29354,53.29737,66.66544
5722.816,55.30333,53.30727,66.67081
5723.78,55.31389,53.31898,66.6789
5724.744,55.32434,53.33047,66.68709
5725.708,55.33495,53.34155,66.69585
5726.673,55.34518,53.35072,66.70182
5727.637,55.35591,53.36018,66.7065
5728.601,55.36718,53.37081,66.71299
5729.565,55.37778,53.38163,66.7198
5730.53,55.38634,53.3912,66.72619
5731.494,55.39283,53.39862,66.73236
5732.458,55.40032,53.40741,66.73901
5733.422,55.40778,53.41576,66.74551
5734.387,55.41499,53.4227,66.75087
5735.351,55.42465,53.43069,66.75869
5736.315,55.43269,53.43779,66.76524
5737.279,55.43761,53.44316,66.7697
5738.244,55.44273,53.44916,66.77563
5739.208,55.44848,53.45612,66.78349
5740.172,55.4539,53.46355,66.78793
5741.136,55.459,53.47044,66.79204
5742.101,55.46486,53.4757,66.7971
5743.065,55.47064,53.48133,66.80461
5744.029,55.47578,53.48683,66.81192
5744.994,55.47845,53.49103,66.81384
5745.958,55.48125,53.49464,66.81713
5746.922,55.48596,53.49937,66.82417
5747.886,55.49045,53.50541,66.83155
5748.851,55.49287,53.51065,66.83695
5749.814,55.49611,53.51336,66.84106
5750.779,55.49903,53.51568,66.84657
5751.743,55.50149,53.51959,66.8511
5752.708,55.50381,53.52439,66.85686
5753.672,55.50599,53.52622,66.86322
5754.636,55.50771,53.529,66.86933
5755.6,55.50848,53.53364,66.87397
5756.564,55.50996,53.5352,66.87894
5757.529,55.5111,53.53592,66.88297
5758.493,55.51267,53.53903,66.88766
5759.457,55.51395,53.54201,66.89397
5760.421,55.51409,53.54372,66.90019
5761.386,55.51404,53.54427,66.90555
5762.35,55.51394,53.54578,66.91099
5763.314,55.51234,53.54829,66.9181
5764.278,55.51177,53.55112,66.9261
5765.243,55.51131,53.55148,66.92989
5766.207,55.51061,53.55085,66.93209
5767.171,55.50977,53.55131,66.93708
5768.135,55.51003,53.55236,66.94449
5769.1,55.50769,53.55223,66.94907
5770.064,55.50372,53.55098,66.95087
5771.028,55.50026,53.54992,66.95615
5771.992,55.49772,53.54979,66.96205
5772.957,55.49656,53.55023,66.96828
5773.921,55.49401,53.55033,66.97543
5774.885,55.491,53.54883,66.97915
5775.85,55.48767,53.54661,66.98164
5776.813,55.4828,53.54406,66.98643
5777.778,55.47801,53.54201,66.99233
5778.742,55.47228,53.53994,66.99463
5779.707,55.46658,53.53736,66.99808
5780.67,55.46273,53.53474,67.0058
5781.635,55.4587,53.5335,67.01256
5782.599,55.45325,53.53073,67.01526
5783.563,55.44663,53.52696,67.01677
5784.528,55.44112,53.52468,67.02118
5785.492,55.43581,53.52097,67.02438
5786.456,55.4279,53.51521,67.02729
5787.42,55.41885,53.50953,67.03074
5788.385,55.41062,53.50574,67.03583
5789.349,55.40342,53.50182,67.03967
5790.313,55.39584,53.4975,67.04481
5791.277,55.38861,53.49225,67.0494
5792.242,55.38069,53.48641,67.05222
5793.206,55.37074,53.47958,67.05674
5794.17,55.36068,53.4727,67.06219
5795.134,55.349,53.46641,67.06378
5796.099,55.33897,53.45886,67.06427
5797.063,55.33057,53.4533,67.06815
5798.027,55.32156,53.44811,67.07166
5798.991,55.31023,53.44012,67.07537
5799.956,55.29746,53.4325,67.07838
5800.92,55.28625,53.42507,67.08174
5801.884,55.27427,53.41638,67.0859
5802.848,55.2603,53.40742,67.08776
5803.813,55.24768,53.39814,67.08929
5804.777,55.23723,53.38942,67.09179
5805.741,55.22462,53.38137,67.09276
5806.706,55.21184,53.37353,67.09557
5807.669,55.19947,53.36565,67.10074
5808.634,55.18547,53.35602,67.10235
5809.598,55.17209,53.34621,67.10269
5810.563,55.15985,53.3378,67.10397
5811.526,55.14374,53.32683,67.10575
5812.491,55.12906,53.3163,67.10941
5813.455,55.11478,53.30595,67.11048
5814.419,55.09915,53.2947,67.11054
5815.384,55.08249,53.28306,67.11147
5816.348,55.06695,53.27255,67.1131
5817.312,55.05278,53.26287,67.11499
5818.276,55.03524,53.25088,67.1157
5819.241,55.01611,53.23769,67.11538
5820.205,54.99905,53.22441,67.11443
5821.169,54.98484,53.21452,67.11629
5822.133,54.97106,53.2038,67.12124
5823.098,54.95335,53.19071,67.12354
5824.062,54.93604,53.17923,67.12531
5825.026,54.91977,53.16683,67.12467
5825.99,54.90268,53.15395,67.12449
5826.955,54.88538,53.14189,67.12788
5827.919,54.86796,53.12938,67.12939
5828.883,54.85055,53.11691,67.12813
5829.847,54.83372,53.10482,67.13026
5830.812,54.81532,53.0929,67.13291
5831.776,54.79659,53.0787,67.13393
5832.74,54.77862,53.06532,67.13419
5833.704,54.75888,53.05183,67.13384
5834.668,54.74033,53.03799,67.13416
5835.633,54.72282,53.02559,67.13554
5836.597,54.70645,53.01337,67.13837
5837.562,54.68803,52.99984,67.14046
5838.525,54.66744,52.98424,67.14024
5839.49,54.64708,52.96952,67.13947
5840.454,54.62614,52.95465,67.13985
5841.418,54.60657,52.94141,67.1414
5842.382,54.58786,52.92656,67.14211
5843.347,54.56683,52.90979,67.13975
5844.311,54.54763,52.89494,67.13953
5845.275,54.52934,52.88105,67.14229
5846.24,54.51062,52.86911,67.14484
5847.204,54.49004,52.85484,67.14291
5848.168,54.46712,52.83618,67.14114
5849.132,54.44677,52.82148,67.14275
5850.097,54.42877,52.80627,67.14261
5851.061,54.40776,52.78867,67.14112
5852.025,54.38618,52.77354,67.1432
5852.989,54.36613,52.75961,67.14417
5853.954,54.34619,52.74438,67.14371
5854.918,54.32663,52.73027,67.14431
5855.882,54.30752,52.71724,67.1473
5856.846,54.28723,52.70101,67.14806
5857.811,54.26564,52.68457,67.14578
5858.775,54.24479,52.66827,67.14732
5859.739,54.22303,52.65148,67.15102
5860.703,54.1998,52.63702,67.15088
5861.667,54.17667,52.62103,67.15074
5862.632,54.15495,52.60579,67.15268
5863.596,54.13577,52.59196,67.15533
5864.56,54.11534,52.57681,67.15974
5865.524,54.09585,52.56131,67.16297
5866.489,54.07685,52.54673,67.16318
5867.453,54.05362,52.52962,67.16341
5868.417,54.03111,52.51504,67.16498
5869.381,54.01117,52.50095,67.16694
5870.346,53.99099,52.48321,67.16873
5871.31,53.96902,52.46936,67.16965
5872.274,53.94639,52.4552,67.16856
5873.238,53.92591,52.43697,67.17101
5874.203,53.90571,52.42017,67.17702
5875.167,53.88236,52.40527,67.17765
5876.131,53.86017,52.39128,67.17869
5877.096,53.83616,52.37754,67.18114
5878.06,53.81375,52.36347,67.18291
5879.024,53.7936,52.34729,67.18289
5879.988,53.77123,52.32987,67.18289
5880.953,53.7486,52.31311,67.18285
5881.917,53.72462,52.29474,67.18253
5882.881,53.70454,52.28002,67.1864
5883.845,53.68602,52.26665,67.19089
5884.81,53.66271,52.24893,67.19212
5885.774,53.63866,52.22963,67.19114
5886.738,53.61514,52.21289,67.19155
5887.702,53.59104,52.19888,67.19409
5888.667,53.5674,52.18412,67.19634
5889.631,53.54438,52.16751,67.19646
5890.595,53.5203,52.14999,67.19754
5891.559,53.49834,52.13544,67.19901
5892.523,53.47712,52.12022,67.19942
5893.488,53.45496,52.10373,67.20146
5894.452,53.43035,52.08535,67.20332
5895.416,53.40522,52.06742,67.20092
5896.38,53.38187,52.0507,67.20161
5897.345,53.35838,52.03218,67.20475
5898.309,53.33485,52.0159,67.20654
5899.273,53.30978,52.00022,67.21015
5900.237,53.2845,51.98344,67.21187
5901.202,53.26183,51.9673,67.21278
5902.166,53.2387,51.95144,67.21256
5903.13,53.21284,51.93445,67.21012
5904.094,53.18729,51.91787,67.21278
5905.059,53.16245,51.90028,67.2157
5906.023,53.13861,51.88198,67.21631
5906.987,53.11546,51.86465,67.2159
5907.952,53.09026,51.84734,67.2158
5908.916,53.06391,51.83035,67.21786
5909.88,53.04009,51.8135,67.21863
5910.844,53.01596,51.79691,67.21785
5911.809,52.99036,51.77823,67.21782
5912.772,52.96367,51.75812,67.2192
5913.737,52.93679,51.73896,67.2179
5914.701,52.91118,51.72253,67.21802
5915.666,52.88724,51.70657,67.22225
5916.63,52.86208,51.68742,67.22285
5917.594,52.83597,51.66937,67.22353
5918.558,52.8092,51.65086,67.22404
5919.522,52.78257,51.63253,67.22324
5920.487,52.75681,51.61496,67.22239
5921.451,52.72937,51.59584,67.22113
5922.415,52.70283,51.57707,67.22273
5923.379,52.67507,51.55792,67.2251
5924.344,52.6465,51.53683,67.22124
5925.308,52.62149,51.51978,67.2198
5926.272,52.59737,51.50523,67.22351
5927.236,52.57143,51.48713,67.22593
5928.201,52.54173,51.46582,67.22571
5929.165,52.51305,51.44365,67.2261
5930.129,52.48679,51.42535,67.22548
5931.093,52.45983,51.40866,67.22466
5932.058,52.43119,51.3895,67.22416
5933.022,52.40591,51.37059,67.22599
5933.986,52.37901,51.35118,67.22745
5934.95,52.34856,51.3322,67.22868
5935.915,52.31709,51.3131,67.22678
5936.879,52.28745,51.29417,67.22569
5937.843,52.25983,51.27524,67.22807
5938.808,52.23072,51.25345,67.22654
5939.771,52.20245,51.23237,67.22663
5940.736,52.17316,51.21252,67.22752
5941.7,52.14556,51.19238,67.22743
5942.665,52.11639,51.17165,67.22575
5943.628,52.08544,51.15233,67.2237
5944.593,52.05637,51.13379,67.22367
5945.557,52.02698,51.11406,67.22269
5946.521,51.99576,51.09503,67.22199
5947.486,51.9654,51.07542,67.22358
5948.45,51.93512,51.05354,67.22396
5949.414,51.90622,51.03413,67.22396
5950.378,51.87554,51.01506,67.22388
5951.343,51.84247,50.99355,67.22116
5952.307,51.81161,50.97264,67.22017
5953.271,51.78157,50.95163,67.22195
5954.235,51.7512,50.93197,67.22197
5955.2,51.72084,50.9141,67.21849
5956.164,51.6904,50.89334,67.21863
5957.128,51.65937,50.87055,67.21746
5958.092,51.62855,50.84872,67.21641
5959.057,51.59526,50.82715,67.21761
5960.021,51.55867,50.80489,67.21514
5960.985,51.52556,50.7846,67.21329
5961.949,51.49216,50.7643,67.21259
5962.914,51.45947,50.74456,67.21428
5963.878,51.4264,50.72467,67.21548
5964.842,51.39582,50.70557,67.2161
5965.806,51.36188,50.68201,67.2148
5966.771,51.32508,50.65758,67.21067
5967.735,51.29167,50.63658,67.20924
5968.699,51.25844,50.6141,67.20853
5969.664,51.22221,50.59312,67.2086
5970.627,51.18579,50.57285,67.21054
5971.592,51.15147,50.55093,67.20983
5972.556,51.11542,50.52768,67.20653
5973.521,51.07912,50.50542,67.20487
5974.484,51.04507,50.48528,67.20575
5975.449,51.01014,50.46262,67.20517
5976.413,50.97295,50.43929,67.20416
5977.377,50.93536,50.41621,67.20323
5978.342,50.8985,50.39297,67.20212
5979.306,50.86368,50.37286,67.20377
5980.27,50.82859,50.35253,67.20452
5981.234,50.79005,50.32923,67.20345
5982.199,50.75161,50.30545,67.20403
5983.163,50.71348,50.28138,67.20254
5984.127,50.67406,50.25688,67.19858
5985.091,50.63718,50.23607,67.19927
5986.056,50.60098,50.21278,67.20328
5987.02,50.56077,50.18822,67.20168
5987.984,50.51979,50.16571,67.19761
5988.948,50.4824,50.14343,67.19766
5989.913,50.44526,50.11998,67.20068
5990.877,50.40359,50.09729,67.19863
5991.841,50.3613,50.0735,67.1946
5992.805,50.32014,50.04697,67.19318
5993.77,50.28053,50.02148,67.19402
5994.734,50.24309,50.00039,67.19863
5995.698,50.20314,49.97715,67.19946
5996.662,50.15939,49.95087,67.19429
5997.626,50.11749,49.92699,67.19087
5998.591,50.07787,49.9042,67.19351
5999.555,50.03758,49.88076,67.19464
6000.52,49.99494,49.8567,67.19334
6001.483,49.95219,49.83257,67.19281
6002.448,49.9096,49.80604,67.19375
6003.412,49.86655,49.78065,67.19378
6004.376,49.82361,49.75631,67.19381
6005.34,49.78144,49.73108,67.19192
6006.305,49.73775,49.70533,67.18915
6007.269,49.69415,49.67997,67.18857
6008.233,49.65248,49.65673,67.1913
6009.198,49.60859,49.6314,67.19057
6010.162,49.5633,49.60538,67.18916
6011.126,49.5184,49.57862,67.19086
6012.09,49.47311,49.55272,67.19038
6013.055,49.42851,49.52769,67.18892
6014.019,49.38537,49.50241,67.18905
6014.983,49.34007,49.47818,67.1904
6015.947,49.29436,49.45179,67.18799
6016.912,49.25068,49.42587,67.18634
6017.876,49.20565,49.39964,67.1872
6018.84,49.15915,49.37283,67.18618
6019.804,49.11424,49.34679,67.18649
6020.769,49.06932,49.31944,67.18478
6021.733,49.02177,49.29307,67.17947
6022.697,48.97573,49.2677,67.18153
6023.661,48.92997,49.24148,67.18436
6024.625,48.8826,49.21511,67.18368
6025.59,48.83594,49.18939,67.18422
6026.554,48.78977,49.16338,67.1862
6027.518,48.74276,49.13692,67.1829
6028.482,48.69642,49.10945,67.17993
6029.447,48.64972,49.082,67.18229
6030.411,48.60325,49.05545,67.18391
6031.375,48.55598,49.02763,67.18335
6032.339,48.50946,49.00137,67.18226
6033.304,48.46234,48.97519,67.17975
6034.268,48.41704,48.94859,67.17994
6035.232,48.37417,48.92134,67.18132
6036.196,48.33104,48.89419,67.18364
6037.161,48.28328,48.86668,67.18291
6038.125,48.23471,48.84107,67.17979
6039.089,48.1899,48.81466,67.17924
6040.054,48.14711,48.78583,67.1797
6041.018,48.10237,48.75702,67.18096
6041.982,48.05725,48.72936,67.18096
6042.946,48.01496,48.70327,67.17978
6043.911,47.97325,48.67953,67.17776
6044.875,47.92946,48.65539,67.17669
6045.839,47.88777,48.62864,67.17732
6046.803,47.84682,48.60221,67.17669
6047.768,47.80287,48.57622,67.17644
6048.732,47.76423,48.55056,67.17727
6049.696,47.72603,48.52297,67.17577
6050.66,47.68589,48.49643,67.17283
6051.625,47.64761,48.47213,67.17332
6052.589,47.60929,48.4467,67.17149
6053.553,47.5717,48.41878,67.16925
6054.517,47.53761,48.39407,67.17212
6055.481,47.50329,48.37127,67.17569
6056.446,47.46859,48.34821,67.17515
6057.41,47.43464,48.32262,67.17494
6058.374,47.40234,48.29562,67.17326
6059.338,47.37,48.27106,67.1691
6060.303,47.33633,48.24713,67.16674
6061.267,47.30728,48.22483,67.16721
6062.231,47.28009,48.20209,67.16735
6063.195,47.25229,48.17741,67.16524
6064.16,47.22482,48.15495,67.16324
6065.124,47.19825,48.13259,67.16412
6066.088,47.17429,48.11002,67.16486
6067.052,47.15135,48.08918,67.16505
6068.017,47.12814,48.06917,67.16409
6068.981,47.10612,48.04787,67.16343
6069.945,47.08714,48.02915,67.16119
6070.91,47.06959,48.01,67.16121
6071.874,47.05,47.98833,67.15969
6072.838,47.0327,47.96758,67.15936
6073.802,47.01954,47.95013,67.16253
6074.767,47.007,47.93299,67.16277
6075.73,46.99451,47.9153,67.16331
6076.695,46.98174,47.89812,67.16283
6077.659,46.97119,47.88264,67.16162
6078.624,46.96395,47.86782,67.16152
6079.588,46.95631,47.85444,67.16063
6080.552,46.94791,47.83991,67.16245
6081.516,46.94236,47.82487,67.16515
6082.48,46.93664,47.8101,67.16454
6083.445,46.93014,47.79581,67.16084
6084.409,46.92646,47.78346,67.15981
6085.373,46.92556,47.77174,67.16114
6086.337,46.92518,47.75912,67.16278
6087.302,46.92399,47.74709,67.16326
6088.266,46.92656,47.7371,67.16202
6089.23,46.92879,47.72773,67.16321
6090.194,46.92876,47.71644,67.16499
6091.159,46.93177,47.70667,67.16525
6092.123,46.93419,47.69559,67.16149
6093.087,46.93966,47.68722,67.16079
6094.051,46.94615,47.68049,67.16244
6095.016,46.95167,47.67483,67.16234
6095.98,46.95788,47.66925,67.15971
6096.944,46.96365,47.66191,67.15794
6097.908,46.97011,47.65638,67.15977
6098.873,46.977,47.65234,67.15949
6099.837,46.98711,47.6482,67.15991
6100.801,46.99881,47.6451,67.16376
6101.766,47.01031,47.6404,67.16652
6102.729,47.02019,47.63451,67.16349
6103.694,47.02994,47.63149,67.16371
6104.658,47.04266,47.6303,67.16528
6105.623,47.05334,47.62549,67.16358
6106.587,47.0643,47.62315,67.16264
6107.551,47.07758,47.62338,67.16288
6108.515,47.09015,47.62214,67.16468
6109.479,47.10346,47.62116,67.16489
6110.444,47.11739,47.62035,67.16499
6111.408,47.1321,47.62052,67.16726
6112.372,47.14437,47.62046,67.16645
6113.336,47.15499,47.62084,67.16582
6114.301,47.1669,47.62002,67.16539
6115.265,47.18079,47.62014,67.16521
6116.229,47.19654,47.62327,67.16769
6117.193,47.20951,47.62498,67.1674
6118.158,47.22316,47.62646,67.16704
6119.122,47.2366,47.6267,67.16457
6120.086,47.24992,47.62844,67.16458
6121.05,47.26652,47.62964,67.16759
6122.015,47.2842,47.63212,67.16709
6122.979,47.29724,47.634,67.1674
6123.943,47.30977,47.63499,67.16811
6124.907,47.32533,47.6383,67.16924
6125.872,47.33775,47.64147,67.16889
6126.836,47.34822,47.64325,67.16539
6127.8,47.3624,47.64759,67.16539
6128.764,47.37711,47.65047,67.16961
6129.729,47.39185,47.65319,67.17299
6130.693,47.40558,47.65662,67.17178
6131.657,47.4192,47.66143,67.1718
